净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2017-10-12,1.1844,4.2770%,限制大额申购,开放赎回,
2017-10-11,1.1859,4.2550%,限制大额申购,开放赎回,
2017-10-10,1.1866,4.2320%,限制大额申购,开放赎回,
2017-10-09,1.1964,4.2080%,限制大额申购,开放赎回,
2017-10-08*,10.1389,4.1790%,限制大额申购,开放赎回,
2017-09-29,1.1425,4.4480%,限制大额申购,开放赎回,
2017-09-28,1.2036,4.4690%,限制大额申购,开放赎回,
2017-09-27,1.2134,4.4550%,限制大额申购,开放赎回,
2017-09-26,1.1993,4.4290%,限制大额申购,开放赎回,
2017-09-25,1.2237,4.4110%,限制大额申购,开放赎回,
2017-09-24*,2.3635,4.3870%,限制大额申购,开放赎回,
2017-09-22,1.1822,4.3780%,限制大额申购,开放赎回,
2017-09-21,1.1768,4.3740%,限制大额申购,开放赎回,
2017-09-20,1.1662,4.3750%,限制大额申购,开放赎回,
2017-09-19,1.1663,4.3890%,限制大额申购,开放赎回,
2017-09-18,1.1787,4.4040%,限制大额申购,开放赎回,
2017-09-17*,2.3483,4.3980%,限制大额申购,开放赎回,
2017-09-15,1.1747,4.3840%,限制大额申购,开放赎回,
2017-09-14,1.1793,4.3770%,限制大额申购,开放赎回,
2017-09-13,1.1907,4.3440%,限制大额申购,开放赎回,
2017-09-12,1.1947,4.3120%,限制大额申购,开放赎回,
2017-09-11,1.1678,4.2830%,限制大额申购,开放赎回,
2017-09-10*,2.3226,4.2750%,限制大额申购,开放赎回,
2017-09-08,1.1615,4.2650%,限制大额申购,开放赎回,
2017-09-07,1.1185,4.2610%,限制大额申购,开放赎回,
2017-09-06,1.1324,4.2820%,限制大额申购,开放赎回,
2017-09-05,1.1401,4.2890%,限制大额申购,开放赎回,
2017-09-04,1.1527,4.2840%,限制大额申购,开放赎回,
2017-09-03*,2.3059,4.2860%,限制大额申购,开放赎回,
2017-09-01,1.1531,4.2750%,限制大额申购,开放赎回,
2017-08-31,1.1566,4.2700%,限制大额申购,开放赎回,
2017-08-30,1.1467,4.2500%,限制大额申购,开放赎回,
2017-08-29,1.1307,4.2590%,限制大额申购,开放赎回,
2017-08-28,1.1552,4.2700%,限制大额申购,开放赎回,
2017-08-27*,2.2862,4.2740%,限制大额申购,开放赎回,
2017-08-25,1.1442,4.2960%,限制大额申购,开放赎回,
2017-08-24,1.1188,4.3060%,限制大额申购,开放赎回,
2017-08-23,1.1635,4.3190%,限制大额申购,开放赎回,
2017-08-22,1.1507,4.3110%,限制大额申购,开放赎回,
2017-08-21,1.1643,4.3220%,限制大额申购,开放赎回,
2017-08-20*,2.3259,4.3300%,限制大额申购,开放赎回,
2017-08-18,1.163,4.3400%,限制大额申购,开放赎回,
2017-08-17,1.1415,4.3450%,限制大额申购,开放赎回,
2017-08-16,1.1488,4.3600%,限制大额申购,开放赎回,
2017-08-15,1.1713,4.3700%,限制大额申购,开放赎回,
2017-08-14,1.1788,4.3740%,限制大额申购,开放赎回,
2017-08-13*,2.3443,4.3930%,限制大额申购,开放赎回,
2017-08-11,1.1729,4.4150%,限制大额申购,开放赎回,
2017-08-10,1.1685,4.4390%,限制大额申购,开放赎回,
2017-08-09,1.168,4.4670%,限制大额申购,开放赎回,
2017-08-08,1.1777,4.4890%,限制大额申购,开放赎回,
2017-08-07,1.2136,4.5080%,限制大额申购,开放赎回,
2017-08-06*,2.3853,4.5070%,限制大额申购,开放赎回,
2017-08-04,1.2165,4.5290%,限制大额申购,开放赎回,
2017-08-03,1.2197,4.5270%,限制大额申购,开放赎回,
2017-08-02,1.2089,4.5190%,限制大额申购,开放赎回,
2017-08-01,1.2124,4.5140%,限制大额申购,开放赎回,
2017-07-31,1.2117,4.5060%,限制大额申购,开放赎回,
2017-07-30*,2.4256,4.5030%,限制大额申购,开放赎回,
2017-07-28,1.2137,4.4780%,限制大额申购,开放赎回,
2017-07-27,1.2042,4.5360%,限制大额申购,开放赎回,
2017-07-26,1.2007,4.5250%,限制大额申购,开放赎回,
2017-07-25,1.1975,4.5110%,限制大额申购,开放赎回,
2017-07-24,1.2053,4.5430%,限制大额申购,开放赎回,
2017-07-23*,2.3797,4.6180%,限制大额申购,开放赎回,
2017-07-21,1.32,4.6260%,限制大额申购,开放赎回,
2017-07-20,1.1857,4.6750%,限制大额申购,开放赎回,
2017-07-19,1.1732,4.6840%,限制大额申购,开放赎回,
2017-07-18,1.2568,4.6960%,限制大额申购,开放赎回,
2017-07-17,1.3435,4.6600%,限制大额申购,开放赎回,
2017-07-16*,2.3939,5.0210%,限制大额申购,开放赎回,
2017-07-14,1.4103,5.0320%,限制大额申购,开放赎回,
2017-07-13,1.2024,4.9230%,限制大额申购,开放赎回,
2017-07-12,1.195,4.9310%,限制大额申购,开放赎回,
2017-07-11,1.1903,5.1340%,限制大额申购,开放赎回,
2017-07-10,2.0044,5.1530%,限制大额申购,开放赎回,
2017-07-09*,2.414,4.7500%,限制大额申购,开放赎回,
2017-07-07,1.21,4.7850%,限制大额申购,开放赎回,
2017-07-06,1.2172,4.8000%,限制大额申购,开放赎回,
2017-07-05,1.5664,4.8200%,限制大额申购,开放赎回,
2017-07-04,1.2255,4.6500%,限制大额申购,开放赎回,
2017-07-03,1.2676,4.6630%,限制大额申购,开放赎回,
2017-07-02*,2.4775,4.6570%,限制大额申购,开放赎回,
2017-06-30,1.2373,4.6370%,限制大额申购,开放赎回,
2017-06-29,1.2535,4.6410%,限制大额申购,开放赎回,
2017-06-28,1.2565,4.6310%,限制大额申购,开放赎回,
2017-06-27,1.249,4.6000%,限制大额申购,开放赎回,
2017-06-26,1.2567,4.5550%,限制大额申购,开放赎回,
2017-06-25*,2.4401,4.6070%,限制大额申购,开放赎回,
2017-06-23,1.2447,4.5530%,限制大额申购,开放赎回,
2017-06-22,1.2356,4.5140%,限制大额申购,开放赎回,
2017-06-21,1.1992,4.5000%,限制大额申购,开放赎回,
2017-06-20,1.167,4.4780%,限制大额申购,开放赎回,
2017-06-19,1.351,4.4490%,限制大额申购,开放赎回,
2017-06-18*,2.3422,4.3260%,限制大额申购,开放赎回,
2017-06-16,1.1727,4.2570%,限制大额申购,开放赎回,
2017-06-15,1.2099,4.3850%,限制大额申购,开放赎回,
2017-06-14,1.1597,4.3300%,限制大额申购,开放赎回,
2017-06-13,1.1128,4.3050%,限制大额申购,开放赎回,
2017-06-12,1.1259,4.5070%,限制大额申购,开放赎回,
2017-06-11*,2.2153,4.5030%,限制大额申购,开放赎回,
2017-06-09,1.4082,4.5070%,限制大额申购,开放赎回,
2017-06-08,1.108,4.3450%,限制大额申购,开放赎回,
2017-06-07,1.1133,4.3410%,限制大额申购,开放赎回,
2017-06-06,1.4851,4.3490%,限制大额申购,开放赎回,
2017-06-05,1.1181,4.1450%,限制大额申购,开放赎回,
2017-06-04*,2.2213,4.1430%,限制大额申购,开放赎回,
2017-06-02,1.1123,4.1460%,限制大额申购,开放赎回,
2017-06-01,1.1,4.2160%,限制大额申购,开放赎回,
2017-05-31,1.1281,4.2320%,限制大额申购,开放赎回,
2017-05-30*,4.4509,4.2340%,限制大额申购,开放赎回,
2017-05-26,1.2418,4.2520%,限制大额申购,开放赎回,
2017-05-25,1.1287,4.1840%,限制大额申购,开放赎回,
2017-05-24,1.1322,4.1750%,限制大额申购,开放赎回,
2017-05-23,1.1265,4.1620%,限制大额申购,开放赎回,
2017-05-22,1.1247,4.1520%,限制大额申购,开放赎回,
2017-05-21*,2.2321,4.1520%,限制大额申购,开放赎回,
2017-05-19,1.1165,4.1580%,限制大额申购,开放赎回,
2017-05-18,1.1125,4.1610%,限制大额申购,开放赎回,
2017-05-17,1.1094,4.1710%,限制大额申购,开放赎回,
2017-05-16,1.1075,4.1840%,限制大额申购,开放赎回,
2017-05-15,1.1235,4.1970%,限制大额申购,开放赎回,
2017-05-14*,2.2435,4.2100%,限制大额申购,开放赎回,
2017-05-12,1.1227,4.2340%,限制大额申购,开放赎回,
2017-05-11,1.1313,4.2450%,限制大额申购,开放赎回,
2017-05-10,1.132,4.2500%,限制大额申购,开放赎回,
2017-05-09,1.1313,4.2540%,限制大额申购,开放赎回,
2017-05-08,1.1482,4.2620%,限制大额申购,开放赎回,
2017-05-07*,2.2875,4.2520%,限制大额申购,开放赎回,
2017-05-05,1.1438,4.2360%,限制大额申购,开放赎回,
2017-05-04,1.1395,4.2280%,限制大额申购,开放赎回,
2017-05-03,1.14,4.2230%,限制大额申购,开放赎回,
2017-05-02,1.1465,4.2160%,限制大额申购,开放赎回,
2017-05-01*,3.3873,4.2070%,限制大额申购,开放赎回,
2017-04-28,1.1292,4.2070%,限制大额申购,开放赎回,
2017-04-27,1.1291,4.2010%,限制大额申购,开放赎回,
2017-04-26,1.1288,4.2030%,限制大额申购,开放赎回,
2017-04-25,1.1299,4.1860%,限制大额申购,开放赎回,
2017-04-24,1.1288,4.1670%,限制大额申购,开放赎回,
2017-04-23*,2.2577,4.2060%,限制大额申购,开放赎回,
2017-04-21,1.1176,4.1770%,限制大额申购,开放赎回,
2017-04-20,1.1325,4.1690%,限制大额申购,开放赎回,
2017-04-19,1.0986,4.1550%,限制大额申购,开放赎回,
2017-04-18,1.0949,4.1630%,限制大额申购,开放赎回,
2017-04-17,1.2008,4.1750%,限制大额申购,开放赎回,
2017-04-16*,2.2044,4.1330%,限制大额申购,开放赎回,
2017-04-14,1.1026,4.1540%,限制大额申购,开放赎回,
2017-04-13,1.1063,4.2820%,限制大额申购,开放赎回,
2017-04-12,1.1139,4.3000%,限制大额申购,开放赎回,
2017-04-11,1.1172,4.2990%,限制大额申购,开放赎回,
2017-04-10,1.1235,4.2780%,限制大额申购,开放赎回,
2017-04-09*,2.2434,4.2540%,限制大额申购,开放赎回,
2017-04-07,1.3379,4.2080%,限制大额申购,开放赎回,
2017-04-06,1.1393,4.0680%,限制大额申购,开放赎回,
2017-04-05,1.1112,4.0650%,限制大额申购,开放赎回,
2017-04-04*,4.3173,4.0770%,限制大额申购,开放赎回,
2017-03-31,1.0793,4.2100%,限制大额申购,开放赎回,
2017-03-30,1.1335,4.2450%,限制大额申购,开放赎回,
2017-03-29,1.1345,4.2460%,限制大额申购,开放赎回,
2017-03-28,1.1434,4.2500%,限制大额申购,开放赎回,
2017-03-27,1.1338,4.2130%,限制大额申购,开放赎回,
2017-03-26*,2.2848,4.1870%,限制大额申购,开放赎回,
2017-03-24,1.144,4.1230%,限制大额申购,开放赎回,
2017-03-23,1.1345,4.0900%,限制大额申购,开放赎回,
2017-03-22,1.1425,4.0700%,限制大额申购,开放赎回,
2017-03-21,1.0746,4.0460%,限制大额申购,开放赎回,
2017-03-20,1.0871,4.0620%,限制大额申购,开放赎回,
2017-03-19*,2.166,4.0880%,限制大额申购,开放赎回,
2017-03-17,1.0833,4.1380%,限制大额申购,开放赎回,
2017-03-16,1.0981,4.1660%,限制大额申购,开放赎回,
2017-03-15,1.097,4.1870%,限制大额申购,开放赎回,
2017-03-14,1.1044,4.2050%,限制大额申购,开放赎回,
2017-03-13,1.1355,4.2180%,限制大额申购,开放赎回,
2017-03-12*,2.2586,4.2520%,限制大额申购,开放赎回,
2017-03-10,1.1353,4.3320%,限制大额申购,开放赎回,
2017-03-09,1.1366,4.3690%,限制大额申购,开放赎回,
2017-03-08,1.13,4.4020%,限制大额申购,开放赎回,
2017-03-07,1.1273,4.4250%,限制大额申购,开放赎回,
2017-03-06,1.1979,4.4300%,限制大额申购,开放赎回,
2017-03-05*,2.4059,4.3240%,限制大额申购,开放赎回,
2017-03-03,1.2031,4.1060%,限制大额申购,开放赎回,
2017-03-02,1.1977,3.9960%,限制大额申购,开放赎回,
2017-03-01,1.1728,3.8790%,限制大额申购,开放赎回,
2017-02-28,1.1356,3.7950%,限制大额申购,开放赎回,
2017-02-27,1.0028,3.7160%,限制大额申购,开放赎回,
2017-02-26*,2.0052,3.7100%,限制大额申购,开放赎回,
2017-02-24,1.0002,3.6900%,限制大额申购,开放赎回,
2017-02-23,0.9832,3.6820%,限制大额申购,开放赎回,
2017-02-22,1.0165,3.6820%,限制大额申购,开放赎回,
2017-02-21,0.9898,3.6630%,限制大额申购,开放赎回,
2017-02-20,0.9911,3.6560%,限制大额申购,开放赎回,
2017-02-19*,1.9695,3.6570%,限制大额申购,开放赎回,
2017-02-17,0.9852,3.6530%,限制大额申购,开放赎回,
2017-02-16,0.9827,3.6510%,限制大额申购,开放赎回,
2017-02-15,0.9818,3.6460%,限制大额申购,开放赎回,
2017-02-14,0.9771,3.6450%,限制大额申购,开放赎回,
2017-02-13,0.9926,3.6510%,限制大额申购,开放赎回,
2017-02-12*,1.9614,3.6530%,限制大额申购,开放赎回,
2017-02-10,0.9811,3.6750%,限制大额申购,开放赎回,
2017-02-09,0.975,3.6860%,限制大额申购,开放赎回,
2017-02-08,0.9787,3.6930%,限制大额申购,开放赎回,
2017-02-07,0.9894,3.6980%,限制大额申购,开放赎回,
2017-02-06,0.996,3.6980%,限制大额申购,开放赎回,
2017-02-05*,2.0017,3.6930%,限制大额申购,开放赎回,
2017-02-03,1.001,3.6800%,限制大额申购,开放赎回,
2017-02-02*,6.9175,3.6730%,限制大额申购,开放赎回,
2017-01-26,0.9886,3.6080%,限制大额申购,开放赎回,
2017-01-25,1.001,3.5870%,限制大额申购,开放赎回,
2017-01-24,1.0071,3.5540%,限制大额申购,开放赎回,
2017-01-23,0.9395,3.5230%,限制大额申购,开放赎回,
2017-01-22*,1.918,3.5230%,限制大额申购,开放赎回,
2017-01-20,0.9428,3.4880%,限制大额申购,开放赎回,
2017-01-19,0.9511,3.4870%,限制大额申购,开放赎回,
2017-01-18,0.9397,3.4780%,限制大额申购,开放赎回,
2017-01-17,0.9497,3.4810%,限制大额申购,开放赎回,
2017-01-16,0.9387,3.4800%,限制大额申购,开放赎回,
2017-01-15*,1.8543,3.4870%,限制大额申购,开放赎回,
2017-01-13,0.9398,3.5100%,限制大额申购,开放赎回,
2017-01-12,0.9342,3.5140%,限制大额申购,开放赎回,
2017-01-11,0.9458,3.5240%,限制大额申购,开放赎回,
2017-01-10,0.9476,3.5090%,限制大额申购,开放赎回,
2017-01-09,0.9515,3.5010%,限制大额申购,开放赎回,
2017-01-08*,1.8969,3.4910%,限制大额申购,开放赎回,
2017-01-06,0.9486,3.4640%,限制大额申购,开放赎回,
2017-01-05,0.9518,3.4500%,限制大额申购,开放赎回,
2017-01-04,0.918,3.4330%,限制大额申购,开放赎回,
2017-01-03,0.9336,3.4370%,限制大额申购,开放赎回,
2017-01-02*,1.8637,3.4300%,限制大额申购,开放赎回,
2016-12-31,0.9158,3.4440%,限制大额申购,开放赎回,
2016-12-30,0.9227,3.4490%,限制大额申购,开放赎回,
2016-12-29,0.9196,3.4490%,限制大额申购,开放赎回,
2016-12-28,0.9254,3.4360%,限制大额申购,开放赎回,
2016-12-27,0.9213,3.4020%,限制大额申购,开放赎回,
2016-12-26,0.9645,3.1090%,限制大额申购,开放赎回,
2016-12-25*,1.8496,2.7960%,限制大额申购,开放赎回,
2016-12-23,0.9225,2.6380%,限制大额申购,开放赎回,
2016-12-22,0.8962,2.5590%,限制大额申购,开放赎回,
2016-12-21,0.8626,2.4920%,限制大额申购,开放赎回,
2016-12-20,0.3761,2.4340%,限制大额申购,开放赎回,
2016-12-19,0.3811,2.6780%,限制大额申购,开放赎回,
2016-12-18*,1.5553,2.8700%,限制大额申购,开放赎回,
2016-12-16,0.7742,2.8270%,限制大额申购,开放赎回,
2016-12-15,0.7706,2.6740%,限制大额申购,开放赎回,
2016-12-14,0.7541,2.5650%,限制大额申购,开放赎回,
2016-12-13,0.8335,2.4240%,限制大额申购,开放赎回,
2016-12-12,0.7387,2.3720%,限制大额申购,开放赎回,
2016-12-11*,1.475,3.0850%,限制大额申购,开放赎回,
2016-12-09,0.4892,3.0600%,限制大额申购,开放赎回,
2016-12-08,0.5661,3.2300%,限制大额申购,开放赎回,
2016-12-07,0.4904,3.3210%,限制大额申购,开放赎回,
2016-12-06,0.7369,3.4490%,限制大额申购,开放赎回,
2016-12-05,2.0691,3.4460%,限制大额申购,开放赎回,
2016-12-04*,1.4291,2.7300%,限制大额申购,开放赎回,
2016-12-02,0.8059,2.7530%,限制大额申购,开放赎回,
2016-12-01,0.7345,2.7150%,限制大额申购,开放赎回,
2016-11-30,0.7282,2.7160%,限制大额申购,开放赎回,
2016-11-29,0.732,2.7210%,限制大额申购,开放赎回,
2016-11-28,0.7364,2.7200%,限制大额申购,开放赎回,
2016-11-27*,1.472,2.7160%,限制大额申购,开放赎回,
2016-11-25,0.7354,2.7050%,限制大额申购,开放赎回,
2016-11-24,0.7348,2.7000%,限制大额申购,开放赎回,
2016-11-23,0.7375,2.6950%,限制大额申购,开放赎回,
2016-11-22,0.7317,2.6880%,限制大额申购,开放赎回,
2016-11-21,0.7277,2.6840%,限制大额申购,开放赎回,
2016-11-20*,1.4512,2.6850%,限制大额申购,开放赎回,
2016-11-18,0.7259,2.6910%,限制大额申购,开放赎回,
2016-11-17,0.7255,3.1000%,限制大额申购,开放赎回,
2016-11-16,0.7254,3.1020%,限制大额申购,开放赎回,
2016-11-15,0.7246,3.1050%,限制大额申购,开放赎回,
2016-11-14,0.7295,3.1050%,限制大额申购,开放赎回,
2016-11-13*,1.4618,3.5030%,限制大额申购,开放赎回,
2016-11-11,1.4875,3.4860%,限制大额申购,开放赎回,
2016-11-10,0.7295,3.0740%,限制大额申购,开放赎回,
2016-11-09,0.7316,3.0710%,限制大额申购,开放赎回,
2016-11-08,0.7253,3.0690%,限制大额申购,开放赎回,
2016-11-07,1.4674,3.0700%,限制大额申购,开放赎回,
2016-11-06*,1.4303,2.6680%,限制大额申购,开放赎回,
2016-11-04,0.7235,2.6820%,限制大额申购,开放赎回,
2016-11-03,0.7233,2.6840%,限制大额申购,开放赎回,
2016-11-02,0.7281,2.6870%,限制大额申购,开放赎回,
2016-11-01,0.7275,2.6830%,限制大额申购,开放赎回,
2016-10-31,0.7173,2.6730%,限制大额申购,开放赎回,
2016-10-30*,1.4563,2.6760%,限制大额申购,开放赎回,
2016-10-28,0.7281,2.6700%,限制大额申购,开放赎回,
2016-10-27,0.7274,2.6660%,限制大额申购,开放赎回,
2016-10-26,0.7211,2.6630%,限制大额申购,开放赎回,
2016-10-25,0.7093,2.6640%,限制大额申购,开放赎回,
2016-10-24,0.7235,2.6720%,限制大额申购,开放赎回,
2016-10-23*,1.4437,3.1760%,限制大额申购,开放赎回,
2016-10-21,0.7218,3.1730%,限制大额申购,开放赎回,
2016-10-20,0.7217,3.1750%,限制大额申购,开放赎回,
2016-10-19,0.7229,3.1730%,限制大额申购,开放赎回,
2016-10-18,0.7236,3.1710%,限制大额申购,开放赎回,
2016-10-17,1.6628,3.1670%,限制大额申购,开放赎回,
2016-10-16*,1.438,2.6630%,限制大额申购,开放赎回,
2016-10-14,0.7249,2.6660%,限制大额申购,开放赎回,
2016-10-13,0.7191,2.6640%,限制大额申购,开放赎回,
2016-10-12,0.7195,2.6660%,限制大额申购,开放赎回,
2016-10-11,0.7157,2.6670%,限制大额申购,开放赎回,
2016-10-10,0.7226,2.6700%,限制大额申购,开放赎回,
2016-10-09*,6.4975,2.6700%,限制大额申购,开放赎回,
2016-09-30,0.7219,2.6770%,限制大额申购,开放赎回,
2016-09-29,0.7236,2.6790%,限制大额申购,开放赎回,
2016-09-28,0.7244,2.6780%,限制大额申购,开放赎回,
2016-09-27,0.7227,2.6830%,限制大额申购,开放赎回,
2016-09-26,0.7241,2.6870%,限制大额申购,开放赎回,
2016-09-25*,1.45,2.6930%,限制大额申购,开放赎回,
2016-09-23,0.7252,2.7050%,限制大额申购,开放赎回,
2016-09-22,0.7224,2.7110%,限制大额申购,开放赎回,
2016-09-21,0.7331,2.7190%,限制大额申购,开放赎回,
2016-09-20,0.7301,2.7210%,限制大额申购,开放赎回,
2016-09-19,0.7359,2.7270%,限制大额申购,开放赎回,
2016-09-18*,2.9456,3.3640%,限制大额申购,开放赎回,
2016-09-14,0.7365,3.3740%,限制大额申购,开放赎回,
2016-09-13,0.7411,3.3790%,限制大额申购,开放赎回,
2016-09-12,1.9218,3.3810%,限制大额申购,开放赎回,
2016-09-11*,1.4757,2.7500%,限制大额申购,开放赎回,
2016-09-09,0.745,2.7610%,限制大额申购,开放赎回,
2016-09-08,0.7449,2.7630%,限制大额申购,开放赎回,
2016-09-07,0.7445,2.7640%,限制大额申购,开放赎回,
2016-09-06,0.7457,2.7660%,限制大额申购,开放赎回,
2016-09-05,0.7466,2.7650%,限制大额申购,开放赎回,
2016-09-04*,1.4976,2.7650%,限制大额申购,开放赎回,
2016-09-02,0.7487,2.7630%,限制大额申购,开放赎回,
2016-09-01,0.7462,2.7620%,限制大额申购,开放赎回,
2016-08-31,0.7478,2.7620%,限制大额申购,开放赎回,
2016-08-30,0.7442,2.7590%,限制大额申购,开放赎回,
2016-08-29,0.7459,3.1910%,限制大额申购,开放赎回,
2016-08-28*,1.4948,3.1920%,限制大额申购,开放赎回,
2016-08-26,0.747,3.1820%,限制大额申购,开放赎回,
2016-08-25,0.7459,3.1810%,限制大额申购,开放赎回,
2016-08-24,0.7424,3.1820%,限制大额申购,开放赎回,
2016-08-23,1.5484,3.1840%,限制大额申购,开放赎回,
2016-08-22,0.748,2.7550%,限制大额申购,开放赎回,
2016-08-21*,1.4757,2.7570%,限制大额申购,开放赎回,
2016-08-19,0.7452,2.7700%,限制大额申购,开放赎回,
2016-08-18,0.7475,2.7730%,限制大额申购,开放赎回,
2016-08-17,0.7467,2.7730%,限制大额申购,开放赎回,
2016-08-16,0.7483,2.7730%,限制大额申购,开放赎回,
2016-08-15,0.7517,2.7740%,限制大额申购,开放赎回,
2016-08-14*,1.5006,2.7740%,限制大额申购,开放赎回,
2016-08-12,0.7502,2.7740%,限制大额申购,开放赎回,
2016-08-11,0.7488,2.7740%,限制大额申购,开放赎回,
2016-08-10,0.7467,2.7750%,限制大额申购,开放赎回,
2016-08-09,0.7499,2.7770%,限制大额申购,开放赎回,
2016-08-08,0.7512,2.7760%,限制大额申购,开放赎回,
2016-08-07*,1.501,2.7750%,限制大额申购,开放赎回,
2016-08-05,0.7505,2.7750%,限制大额申购,开放赎回,
2016-08-04,0.7511,2.7750%,限制大额申购,开放赎回,
2016-08-03,0.7495,2.7760%,限制大额申购,开放赎回,
2016-08-02,0.7473,2.7800%,限制大额申购,开放赎回,
2016-08-01,0.7502,2.7830%,限制大额申购,开放赎回,
2016-07-31*,1.5013,3.2050%,限制大额申购,开放赎回,
2016-07-29,0.7508,3.2060%,限制大额申购,开放赎回,
2016-07-28,0.7528,3.4830%,限制大额申购,开放赎回,
2016-07-27,0.7562,3.4810%,限制大额申购,开放赎回,
2016-07-26,0.7538,3.4800%,限制大额申购,开放赎回,
2016-07-25,1.5363,3.7800%,限制大额申购,开放赎回,
2016-07-24*,1.5016,3.3530%,限制大额申购,开放赎回,
2016-07-22,1.265,3.3520%,限制大额申购,开放赎回,
2016-07-21,0.7504,3.0740%,限制大额申购,开放赎回,
2016-07-20,0.7537,3.0750%,限制大额申购,开放赎回,
2016-07-19,1.3082,3.0740%,限制大额申购,开放赎回,
2016-07-18,0.7455,3.0760%,限制大额申购,开放赎回,
2016-07-17*,1.5008,3.3760%,限制大额申购,开放赎回,
2016-07-15,0.7473,3.3720%,限制大额申购,开放赎回,
2016-07-14,0.7538,4.0520%,限制大额申购,开放赎回,
2016-07-13,0.7513,4.0540%,限制大额申购,开放赎回,
2016-07-12,1.3112,4.0590%,限制大额申购,开放赎回,
2016-07-11,1.303,3.7580%,限制大额申购,开放赎回,
2016-07-10*,1.4943,3.4640%,限制大额申购,开放赎回,
2016-07-08,2.005,3.4750%,限制大额申购,开放赎回,
2016-07-07,0.7562,2.8050%,限制大额申购,开放赎回,
2016-07-06,0.7613,2.8050%,限制大额申购,开放赎回,
2016-07-05,0.7563,2.8000%,限制大额申购,开放赎回,
2016-07-04,0.7578,2.7960%,限制大额申购,开放赎回,
2016-07-03*,1.5153,2.7900%,限制大额申购,开放赎回,
2016-07-01,0.7577,2.7780%,限制大额申购,开放赎回,
2016-06-30,0.7565,3.0650%,限制大额申购,开放赎回,
2016-06-29,0.7529,3.0580%,限制大额申购,开放赎回,
2016-06-28,0.7487,3.0550%,限制大额申购,开放赎回,
2016-06-27,0.7459,3.0530%,限制大额申购,开放赎回,
2016-06-26*,1.4945,3.0530%,限制大额申购,开放赎回,
2016-06-24,1.2912,3.0680%,限制大额申购,开放赎回,
2016-06-23,0.7436,2.7830%,限制大额申购,开放赎回,
2016-06-22,0.7477,2.7920%,限制大额申购,开放赎回,
2016-06-21,0.7444,2.8020%,限制大额申购,开放赎回,
2016-06-20,0.7467,2.8090%,限制大额申购,开放赎回,
2016-06-19*,1.5215,2.8160%,限制大额申购,开放赎回,
2016-06-17,0.7608,2.9790%,限制大额申购,开放赎回,
2016-06-16,0.7604,2.9790%,限制大额申购,开放赎回,
2016-06-15,0.7657,2.9780%,限制大额申购,开放赎回,
2016-06-14,0.7587,2.9750%,限制大额申购,开放赎回,
2016-06-13,0.758,3.1680%,限制大额申购,开放赎回,
2016-06-12*,3.3463,3.1670%,限制大额申购,开放赎回,
2016-06-08,0.7598,2.9970%,限制大额申购,开放赎回,
2016-06-07,1.1169,2.9970%,限制大额申购,开放赎回,
2016-06-06,0.7569,2.8040%,限制大额申购,开放赎回,
2016-06-05*,1.5147,2.8040%,限制大额申购,开放赎回,
2016-06-03,0.7576,2.7980%,限制大额申购,开放赎回,
2016-06-02,0.758,2.7940%,限制大额申购,开放赎回,
2016-06-01,0.759,2.7920%,限制大额申购,开放赎回,
2016-05-31,0.757,2.8240%,限制大额申购,开放赎回,
2016-05-30,0.7578,2.8230%,限制大额申购,开放赎回,
2016-05-29*,1.5022,3.1310%,限制大额申购,开放赎回,
2016-05-27,0.7515,3.1320%,限制大额申购,开放赎回,
2016-05-26,0.753,3.1320%,限制大额申购,开放赎回,
2016-05-25,0.8203,3.1340%,限制大额申购,开放赎回,
2016-05-24,0.7538,3.1000%,限制大额申购,开放赎回,
2016-05-23,1.3314,3.1010%,限制大额申购,开放赎回,
2016-05-22*,1.5042,3.1990%,限制大额申购,开放赎回,
2016-05-20,0.7528,3.1980%,限制大额申购,开放赎回,
2016-05-19,0.7557,3.2010%,限制大额申购,开放赎回,
2016-05-18,0.7567,3.2020%,限制大额申购,开放赎回,
2016-05-17,0.7568,3.2030%,限制大额申购,开放赎回,
2016-05-16,1.5127,3.2040%,限制大额申购,开放赎回,
2016-05-15*,1.5032,3.1250%,限制大额申购,开放赎回,
2016-05-13,0.7578,3.1280%,限制大额申购,开放赎回,
2016-05-12,0.7568,3.2080%,限制大额申购,开放赎回,
2016-05-11,0.7595,3.7690%,限制大额申购,开放赎回,
2016-05-10,0.7583,3.7650%,限制大额申购,开放赎回,
2016-05-09,1.3653,3.7610%,限制大额申购,开放赎回,
2016-05-08*,1.509,3.4310%,限制大额申购,开放赎回,
2016-05-06,0.9067,3.4300%,限制大额申购,开放赎回,
2016-05-05,1.7968,3.3520%,限制大额申购,开放赎回,
2016-05-04,0.7519,2.7910%,限制大额申购,开放赎回,
2016-05-03,0.7516,2.7920%,限制大额申购,开放赎回,
2016-05-02*,2.261,2.8530%,限制大额申购,开放赎回,
2016-04-29,0.7615,3.0230%,限制大额申购,开放赎回,
2016-04-28,0.7536,3.0770%,限制大额申购,开放赎回,
2016-04-27,0.7531,3.1320%,限制大额申购,开放赎回,
2016-04-26,0.8649,3.1940%,限制大额申购,开放赎回,
2016-04-25,0.8577,3.1940%,限制大额申购,开放赎回,
2016-04-24*,1.7214,3.1910%,限制大额申购,开放赎回,
2016-04-22,0.8608,3.1900%,限制大额申购,开放赎回,
