净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,high,low,previous_close,tr,atr,up_move,down_move,+dm,-dm,+di,-di,dx,adx,moving_average,deviation,recent_high,recent_low,historical_high,historical_low
2024-05-16,1.4702,1.4702,0.67%,限制大额申购,开放赎回,,1.4702,1.4604,1.4604,0.009800000000000031,0.020721428571428606,0.009800000000000031,-0.009800000000000031,0.009800000000000031,0.0,49.32706205794524,49.2671810256072,0.06073481621771275,11.292242579405254,1.47366,-0.002347895715429623,1.5527,1.3832,1.7073,0.384
2024-05-17,1.4824,1.4824,0.83%,限制大额申购,开放赎回,,1.4824,1.4702,1.4702,0.012199999999999989,0.01835714285714288,0.012199999999999989,-0.012199999999999989,0.012199999999999989,0.0,56.450013657345444,51.64016670424472,4.449846357005343,10.803499992090975,1.476435,0.004040137222431057,1.5527,1.3832,1.7073,0.384
2024-05-20,1.5041,1.5041,1.46%,限制大额申购,开放赎回,,1.5041,1.4824,1.4824,0.021700000000000053,0.019300000000000015,0.021700000000000053,-0.021700000000000053,0.021700000000000053,0.0,57.88820334915707,45.60901896977944,11.86426466744987,10.879268897473754,1.4778099999999998,0.017789837665193868,1.5527,1.3832,1.7073,0.384
2024-05-21,1.4953,1.4953,-0.59%,限制大额申购,开放赎回,,1.5041,1.4953,1.5041,0.008799999999999919,0.015164285714285726,-0.008799999999999919,0.008799999999999919,0.0,0.008799999999999919,68.41333123082197,58.046645593582916,8.197602037863442,10.687721264644447,1.4795449999999999,0.010648543978047431,1.5527,1.3832,1.7073,0.384
2024-05-22,1.4893,1.4893,-0.40%,限制大额申购,开放赎回,,1.4953,1.4893,1.4953,0.006000000000000005,0.01217142857142858,-0.006000000000000005,0.006000000000000005,0.0,0.006000000000000005,79.14736454726089,70.67527547523872,5.6547455516401754,10.328222999429856,1.4836099999999999,0.0038352397193333796,1.5527,1.3832,1.7073,0.384
2024-05-23,1.4704,1.4704,-1.27%,限制大额申购,开放赎回,,1.4893,1.4704,1.4893,0.01890000000000014,0.013121428571428586,-0.01890000000000014,0.01890000000000014,0.0,0.01890000000000014,68.17296910533177,71.16411471838748,2.1466974411779147,9.743828316697574,1.48797,-0.011808033764121645,1.5527,1.4013,1.7073,0.384
2024-05-24,1.4301,1.4301,-2.74%,限制大额申购,开放赎回,,1.4704,1.4301,1.4704,0.0403,0.01585714285714287,-0.0403,0.0403,0.0,0.0403,52.38219675689925,72.83366227766446,16.332967467898722,10.214481113211942,1.48941,-0.03982113722883556,1.5527,1.4301,1.7073,0.384
2024-05-27,1.4479,1.4479,1.24%,限制大额申购,开放赎回,,1.4479,1.4301,1.4301,0.017800000000000038,0.014978571428571444,0.017800000000000038,-0.017800000000000038,0.017800000000000038,0.0,59.981953757208,71.59818425415205,8.828255291798792,10.115464983111002,1.489475,-0.02791251951190865,1.5527,1.4301,1.7073,0.384
2024-05-28,1.4298,1.4298,-1.25%,限制大额申购,开放赎回,,1.4479,1.4298,1.4479,0.018100000000000005,0.014678571428571445,-0.018100000000000005,0.018100000000000005,0.0,0.018100000000000005,56.835872136782996,76.65061178145423,14.844004473747397,10.453217803870745,1.4890599999999998,-0.039796918861563585,1.5527,1.4298,1.7073,0.384
2024-05-29,1.4246,1.4246,-0.36%,限制大额申购,开放赎回,,1.4298,1.4246,1.4298,0.005199999999999871,0.014992857142857157,-0.005199999999999871,0.005199999999999871,0.0,0.005199999999999871,51.669853812501124,72.16093016203459,16.547643236876546,10.888533906228302,1.4850499999999998,-0.04070570014477606,1.5527,1.4246,1.7073,0.384
2024-05-30,1.4387,1.4387,0.99%,限制大额申购,开放赎回,,1.4387,1.4246,1.4246,0.014100000000000001,0.014735714285714296,0.014100000000000001,-0.014100000000000001,0.014100000000000001,0.0,55.65110799050337,68.17586390594275,10.114723572432641,10.833261739528611,1.47935,-0.027478284381654006,1.5491,1.4246,1.7073,0.384
2024-05-31,1.4384,1.4384,-0.02%,限制大额申购,开放赎回,,1.4387,1.4384,1.4387,0.000300000000000189,0.014200000000000022,-0.000300000000000189,0.000300000000000189,0.0,0.000300000000000189,53.62557722036896,65.8453756141664,10.228258923088687,10.790047252640045,1.473915,-0.02409569072843426,1.5491,1.4246,1.7073,0.384
2024-06-03,1.4898,1.4898,3.57%,限制大额申购,开放赎回,,1.4898,1.4384,1.4384,0.05140000000000011,0.016857142857142886,0.05140000000000011,-0.05140000000000011,0.05140000000000011,0.0,63.72576930033945,51.504476010064046,10.605976978834057,10.77689937593962,1.47095,0.012814847547503337,1.519,1.4246,1.7073,0.384
2024-06-04,1.4968,1.4968,0.47%,限制大额申购,开放赎回,,1.4968,1.4898,1.4898,0.006999999999999895,0.01654285714285716,0.006999999999999895,-0.006999999999999895,0.006999999999999895,0.0,63.320583584209665,48.73418837863206,13.017201275831939,10.936920940217643,1.46984,0.018342132477004214,1.5041,1.4246,1.7073,0.384
2024-06-05,1.4902,1.4902,-0.44%,限制大额申购,开放赎回,,1.4968,1.4902,1.4968,0.006599999999999939,0.016314285714285726,-0.006599999999999939,0.006599999999999939,0.0,0.006599999999999939,59.621470182430116,48.776862137348445,10.004404876903205,10.870312649980898,1.469515,0.014076072717869545,1.5041,1.4246,1.7073,0.384
2024-06-06,1.5045,1.5045,0.96%,限制大额申购,开放赎回,,1.5045,1.4902,1.4902,0.01429999999999998,0.016464285714285726,0.01429999999999998,-0.01429999999999998,0.01429999999999998,0.0,61.0623084182434,44.88015465082584,15.2744738026976,11.184895589460663,1.4699449999999998,0.0235076822602207,1.5045,1.4246,1.7073,0.384
2024-06-07,1.4681,1.4681,-2.42%,限制大额申购,开放赎回,,1.5045,1.4681,1.5045,0.03639999999999999,0.017514285714285722,-0.03639999999999999,0.03639999999999999,0.0,0.03639999999999999,53.30144697485038,54.021027560941405,0.6704845273121693,10.433866227878626,1.4694399999999999,-0.0009119120209058532,1.5045,1.4246,1.7073,0.384
2024-06-11,1.4801,1.4801,0.82%,限制大额申购,开放赎回,,1.4801,1.4681,1.4681,0.01200000000000001,0.017742857142857154,0.01200000000000001,-0.01200000000000001,0.01200000000000001,0.0,53.68751218571228,49.516168464819636,4.0418555758855526,9.97729403845055,1.469145,0.007456718023067872,1.5045,1.4246,1.7073,0.384
2024-06-12,1.5065,1.5065,1.78%,限制大额申购,开放赎回,,1.5065,1.4801,1.4801,0.02639999999999998,0.019200000000000012,0.02639999999999998,-0.02639999999999998,0.02639999999999998,0.0,55.890655386400425,42.48979889631047,13.62146229939191,10.237591771374934,1.47088,0.024216795387795052,1.5065,1.4246,1.7073,0.384
2024-06-13,1.5303,1.5303,1.58%,限制大额申购,开放赎回,,1.5303,1.5065,1.5065,0.023800000000000043,0.019550000000000005,0.023800000000000043,-0.023800000000000043,0.023800000000000043,0.0,59.66498934762716,38.748461105294474,21.25372918647802,11.024458729596583,1.4743749999999998,0.037931326833404146,1.5303,1.4246,1.7073,0.384
2024-06-14,1.5917,1.5917,4.01%,限制大额申购,开放赎回,,1.5917,1.5303,1.5303,0.0613999999999999,0.021057142857142854,0.0613999999999999,-0.0613999999999999,0.0613999999999999,0.0,72.26545808242687,33.40543212317027,36.774579909045066,12.86375309955719,1.48045,0.07514607045155179,1.5917,1.4246,1.7073,0.384
2024-06-17,1.6365,1.6365,2.81%,限制大额申购,开放赎回,,1.6365,1.5917,1.5917,0.04480000000000017,0.022985714285714293,0.04480000000000017,-0.04480000000000017,0.04480000000000017,0.0,75.39513041709421,28.41671359070356,45.253426789010604,15.177301220232435,1.488155,0.09968383669711836,1.6365,1.4246,1.7073,0.384
2024-06-18,1.6666,1.6666,1.84%,限制大额申购,开放赎回,,1.6666,1.6365,1.6365,0.030100000000000016,0.02384285714285715,0.030100000000000016,-0.030100000000000016,0.030100000000000016,0.0,76.51031168939313,25.438346237128577,50.09577025435104,17.671477579812336,1.49628,0.11382896249365093,1.6666,1.4246,1.7073,0.384
2024-06-19,1.6512,1.6512,-0.92%,限制大额申购,开放赎回,,1.6666,1.6512,1.6666,0.01540000000000008,0.024571428571428595,-0.01540000000000008,0.01540000000000008,0.0,0.01540000000000008,68.93871398358645,27.397666042648623,43.120831330412294,19.48928856199805,1.504075,0.09781759553213766,1.6666,1.4246,1.7073,0.384
2024-06-20,1.6307,1.6307,-1.24%,限制大额申购,开放赎回,,1.6512,1.6307,1.6512,0.020499999999999963,0.02502857142857145,-0.020499999999999963,0.020499999999999963,0.0,0.020499999999999963,62.84530514811616,30.826476382649336,34.181936376378815,20.53876340588239,1.511145,0.07911550513021588,1.6666,1.4246,1.7073,0.384
2024-06-21,1.6384,1.6384,0.47%,限制大额申购,开放赎回,,1.6384,1.6307,1.6307,0.00770000000000004,0.025557142857142865,0.00770000000000004,-0.00770000000000004,0.00770000000000004,0.0,59.301472093487774,28.032573109128066,35.80379096355328,21.629122517144598,1.519545,0.07821749273631262,1.6666,1.4246,1.7073,0.384
2024-06-24,1.6144,1.6144,-1.46%,限制大额申购,开放赎回,,1.6384,1.6144,1.6384,0.02400000000000002,0.023600000000000003,-0.02400000000000002,0.02400000000000002,0.0,0.02400000000000002,59.63223523340736,35.4528516429865,25.42920702365547,21.900557124752517,1.52876,0.056019257437400355,1.6666,1.4246,1.7073,0.384
2024-06-25,1.5727,1.5727,-2.58%,限制大额申购,开放赎回,,1.6144,1.5727,1.6144,0.04170000000000007,0.026078571428571444,-0.04170000000000007,0.04170000000000007,0.0,0.04170000000000007,50.11002401974628,41.213187850091096,9.742141113406971,21.03209883822783,1.535,0.024560260586319264,1.6666,1.4246,1.7073,0.384
2024-06-26,1.6148,1.6148,2.68%,限制大额申购,开放赎回,,1.6148,1.5727,1.5727,0.042100000000000026,0.028614285714285734,0.042100000000000026,-0.042100000000000026,0.042100000000000026,0.0,52.916554989822714,34.87806745112463,20.546232829728474,20.99739412333502,1.54425,0.04568560790027529,1.6666,1.4246,1.7073,0.384
2024-06-27,1.5956,1.5956,-1.19%,限制大额申购,开放赎回,,1.6148,1.5956,1.6148,0.019200000000000106,0.028964285714285744,-0.019200000000000106,0.019200000000000106,0.0,0.019200000000000106,48.54303947084704,36.73031524959784,13.852772955837544,20.487064039942343,1.5528,0.027563111798042213,1.6666,1.4384,1.7073,0.384
2024-06-28,1.6139,1.6139,1.15%,限制大额申购,开放赎回,,1.6139,1.5956,1.5956,0.018299999999999983,0.0276714285714286,0.018299999999999983,-0.018299999999999983,0.018299999999999983,0.0,51.90549313566084,35.70024648540729,18.49792801287689,20.344982895151954,1.56156,0.03351776428699495,1.6666,1.4384,1.7073,0.384
2024-06-30,1.6139,1.6139,0.00%,限制大额申购,开放赎回,,1.6139,1.6139,1.6139,0.0,0.026814285714285742,0.0,0.0,0.0,0.0,49.73864916085987,34.20990588130912,18.49792801287689,20.21305040356088,1.5703349999999998,0.02774248806783271,1.6666,1.4681,1.7073,0.384
2024-07-01,1.6342,1.6342,1.26%,限制大额申购,开放赎回,,1.6342,1.6139,1.6139,0.020300000000000207,0.026378571428571473,0.020300000000000207,-0.020300000000000207,0.020300000000000207,0.0,52.44566083223636,32.291049220913045,23.784982445839283,20.468188406580765,1.5775549999999998,0.03590683050670201,1.6666,1.4681,1.7073,0.384
2024-07-02,1.6196,1.6196,-0.89%,限制大额申购,开放赎回,,1.6342,1.6196,1.6342,0.014600000000000168,0.025721428571428624,-0.014600000000000168,0.014600000000000168,0.0,0.014600000000000168,49.94374044699557,34.80503395974959,17.86303883828329,20.28210629455952,1.583695,0.02267166342003975,1.6666,1.4681,1.7073,0.384
2024-07-03,1.6174,1.6174,-0.14%,限制大额申购,开放赎回,,1.6196,1.6174,1.6196,0.0021999999999999797,0.021492857142857202,-0.0021999999999999797,0.0021999999999999797,0.0,0.0021999999999999797,55.50055361404363,39.40863254896634,16.955072228139052,20.04446100410091,1.590055,0.01719751832483779,1.6666,1.4681,1.7073,0.384
2024-07-04,1.6209,1.6209,0.22%,限制大额申购,开放赎回,,1.6209,1.6174,1.6174,0.0035000000000000586,0.018542857142857194,0.0035000000000000586,-0.0035000000000000586,0.0035000000000000586,0.0,61.083401819297414,42.415460032410195,18.036857075428046,19.901060723481418,1.595875,0.015681052714028403,1.6666,1.4681,1.7073,0.384
2024-07-05,1.62,1.62,-0.06%,限制大额申购,开放赎回,,1.6209,1.62,1.6209,0.0008999999999999009,0.0164571428571429,-0.0008999999999999009,0.0008999999999999009,0.0,0.0008999999999999009,63.90881214650451,44.76801045305612,17.612588623405127,19.737598430618828,1.6034700000000002,0.010308892589197136,1.6666,1.4801,1.7073,0.384
2024-07-08,1.6334,1.6334,0.83%,限制大额申购,开放赎回,,1.6334,1.62,1.62,0.013399999999999856,0.016314285714285743,0.013399999999999856,-0.013399999999999856,0.013399999999999856,0.0,65.73044600363092,41.93430851544715,22.102068215803268,19.906489129560576,1.6111350000000002,0.01381945026332353,1.6666,1.5065,1.7073,0.384
2024-07-09,1.7208,1.7208,5.35%,限制大额申购,开放赎回,,1.7208,1.6334,1.6334,0.08740000000000014,0.021092857142857184,0.08740000000000014,-0.08740000000000014,0.08740000000000014,0.0,76.80490548932825,30.117398491622478,43.66489054147544,21.60351780184021,1.6218499999999998,0.06101057434411341,1.7208,1.5303,1.7208,0.384
2024-07-10,1.7515,1.7515,1.78%,限制大额申购,开放赎回,,1.7515,1.7208,1.7208,0.03069999999999995,0.02273571428571432,0.03069999999999995,-0.03069999999999995,0.03069999999999995,0.0,75.81041059265343,25.945352782525376,49.00465207682929,23.560741678625146,1.63291,0.07262494564917844,1.7515,1.5727,1.7515,0.384
2024-07-11,1.7624,1.7624,0.62%,限制大额申购,开放赎回,,1.7624,1.7515,1.7515,0.01089999999999991,0.021800000000000024,0.01089999999999991,-0.01089999999999991,0.01089999999999991,0.0,76.9883678129893,25.126211214850162,50.78819997289513,25.505560128215862,1.6414449999999998,0.07368812235560751,1.7624,1.5727,1.7624,0.384
2024-07-12,1.7423,1.7423,-1.14%,限制大额申购,开放赎回,,1.7624,1.7423,1.7624,0.020100000000000007,0.02025714285714288,-0.020100000000000007,0.020100000000000007,0.0,0.020100000000000007,76.93407418265573,32.19593885151106,40.99526251970474,26.61196744189364,1.646735,0.05803301684849104,1.7624,1.5727,1.7624,0.384
2024-07-15,1.7391,1.7391,-0.18%,限制大额申购,开放赎回,,1.7423,1.7391,1.7423,0.0031999999999998696,0.017478571428571437,-0.0031999999999998696,0.0031999999999998696,0.0,0.0031999999999998696,82.79541849980015,35.95656119964705,39.4425906992868,27.528440531707435,1.6503599999999998,0.05377008652657619,1.7624,1.5727,1.7624,0.384
2024-07-16,1.7744,1.7744,2.03%,限制大额申购,开放赎回,,1.7744,1.7391,1.7391,0.03529999999999989,0.01862857142857142,0.03529999999999989,-0.03529999999999989,0.03529999999999989,0.0,85.67060303180169,31.327075162192518,46.44838146232441,28.87986488389436,1.65652,0.07116122956559534,1.7744,1.5727,1.7744,0.384
2024-07-17,1.7128,1.7128,-3.47%,限制大额申购,开放赎回,,1.7744,1.7128,1.7744,0.06159999999999988,0.021721428571428558,-0.06159999999999988,0.06159999999999988,0.0,0.06159999999999988,68.2241773192607,45.203954439305086,20.294985488216145,28.266659212774485,1.660625,0.0314188934888973,1.7744,1.5727,1.7744,0.384
2024-07-18,1.69,1.69,-1.33%,限制大额申购,开放赎回,,1.7128,1.69,1.7128,0.022800000000000153,0.02335,-0.022800000000000153,0.022800000000000153,0.0,0.022800000000000153,58.9325351125799,46.022110974283294,12.300955336090222,27.126251793011324,1.663205,0.0161104614283867,1.7744,1.5727,1.7744,0.384
2024-07-19,1.6815,1.6815,-0.50%,限制大额申购,开放赎回,,1.69,1.6815,1.69,0.008499999999999952,0.022507142857142837,-0.008499999999999952,0.008499999999999952,0.0,0.008499999999999952,56.77236126126196,47.03272544031641,9.382619031902854,25.858849452932148,1.66656,0.008964573732718866,1.7744,1.5727,1.7744,0.384
2024-07-22,1.6754,1.6754,-0.36%,限制大额申购,开放赎回,,1.6815,1.6754,1.6815,0.006099999999999994,0.021899999999999968,-0.006099999999999994,0.006099999999999994,0.0,0.006099999999999994,54.17869337305644,46.87357963404348,7.229044455536099,24.528149095975287,1.6716950000000002,0.002216313382524831,1.7744,1.5956,1.7744,0.384
2024-07-23,1.6212,1.6212,-3.24%,限制大额申购,开放赎回,,1.6754,1.6212,1.6754,0.054200000000000026,0.025614285714285683,-0.054200000000000026,0.054200000000000026,0.0,0.054200000000000026,43.01359175490565,52.328243507563265,9.76974245043121,23.47397719272214,1.672015,-0.03039147376070194,1.7744,1.5956,1.7744,0.384
2024-07-24,1.5953,1.5953,-1.60%,限制大额申购,开放赎回,,1.6212,1.5953,1.6212,0.025900000000000034,0.027214285714285684,-0.025900000000000034,0.025900000000000034,0.0,0.025900000000000034,37.59294376509545,52.53164709103084,16.575612919878154,22.981236887518996,1.672,-0.04587320574162679,1.7744,1.5953,1.7744,0.384
2024-07-25,1.5514,1.5514,-2.75%,限制大额申购,开放赎回,,1.5953,1.5514,1.5953,0.04390000000000005,0.030285714285714267,-0.04390000000000005,0.04390000000000005,0.0,0.04390000000000005,31.367562410464565,54.18619407713541,26.67168877614175,23.244840593849194,1.6688749999999999,-0.07039173095648266,1.7744,1.5514,1.7744,0.384
2024-07-26,1.5685,1.5685,1.10%,限制大额申购,开放赎回,,1.5685,1.5514,1.5514,0.017100000000000115,0.030549999999999997,0.017100000000000115,-0.017100000000000115,0.017100000000000115,0.0,32.8731761258694,49.88047392250412,20.551719213222782,23.052474780947307,1.6666050000000001,-0.05886517801158649,1.7744,1.5514,1.7744,0.384
2024-07-29,1.5783,1.5783,0.62%,限制大额申购,开放赎回,,1.5783,1.5685,1.5685,0.009800000000000031,0.025007142857142846,0.009800000000000031,-0.009800000000000031,0.009800000000000031,0.0,40.09020822161965,56.58391950392036,17.061143110726302,22.624522518788662,1.6638100000000002,-0.051394089469350576,1.7744,1.5514,1.7744,0.384
2024-07-30,1.564,1.564,-0.91%,限制大额申购,开放赎回,,1.5783,1.564,1.5783,0.01429999999999998,0.023835714285714276,-0.01429999999999998,0.01429999999999998,0.0,0.01429999999999998,39.056159227504914,59.409733472792645,20.67068472860778,22.48496267663289,1.6610299999999998,-0.058415561428751886,1.7744,1.5514,1.7744,0.384
2024-07-31,1.6033,1.6033,2.51%,限制大额申购,开放赎回,,1.6033,1.564,1.564,0.03929999999999989,0.025864285714285704,0.03929999999999989,-0.03929999999999989,0.03929999999999989,0.0,44.27536283284786,50.839421781339354,6.9011973008372935,21.371836578361776,1.6603249999999998,-0.03434568533269082,1.7744,1.5514,1.7744,0.384
2024-08-01,1.6019,1.6019,-0.09%,限制大额申购,开放赎回,,1.6033,1.6019,1.6033,0.0013999999999998458,0.024528571428571407,-0.0013999999999998458,0.0013999999999998458,0.0,0.0013999999999998458,43.351654768089034,50.18645689144243,7.306970391097196,20.36720327927145,1.659375,-0.03463653483992463,1.7744,1.5514,1.7744,0.384
2024-08-02,1.5388,1.5388,-3.94%,限制大额申购,开放赎回,,1.6019,1.5388,1.6019,0.06310000000000016,0.028807142857142858,-0.06310000000000016,0.06310000000000016,0.0,0.06310000000000016,34.27623130879226,55.32612745825111,23.492569212587743,20.590443703079757,1.6553149999999999,-0.07038841549795655,1.7744,1.5388,1.7744,0.384
2024-08-05,1.4532,1.4532,-5.56%,限制大额申购,开放赎回,,1.5388,1.4532,1.5388,0.0855999999999999,0.0324,-0.0855999999999999,0.0855999999999999,0.0,0.0855999999999999,28.29850924805791,64.54858806545488,39.04277017405605,21.908467022435207,1.6463050000000004,-0.11729600529671007,1.7744,1.4532,1.7744,0.384
2024-08-06,1.4822,1.4822,2.00%,限制大额申购,开放赎回,,1.4822,1.4532,1.4532,0.028999999999999915,0.030071428571428575,0.028999999999999915,-0.028999999999999915,0.028999999999999915,0.0,35.200313765515396,64.5792524778375,29.443842881286596,22.446708155210306,1.634375,-0.09310898661567875,1.7744,1.4532,1.7744,0.384
2024-08-07,1.4705,1.4705,-0.79%,限制大额申购,开放赎回,,1.4822,1.4705,1.4822,0.011700000000000044,0.029278571428571425,-0.011700000000000044,0.011700000000000044,0.0,0.011700000000000044,33.57113533591221,64.44468142250808,31.498534734133717,23.09326719656198,1.620325,-0.09246601761992199,1.7744,1.4532,1.7744,0.384
2024-08-08,1.4712,1.4712,0.05%,限制大额申购,开放赎回,,1.4712,1.4705,1.4705,0.000700000000000145,0.028721428571428582,0.000700000000000145,-0.000700000000000145,0.000700000000000145,0.0,31.951985800347373,61.002304667658834,31.252262505634686,23.67605257578146,1.6057650000000003,-0.08380117887735768,1.7744,1.4532,1.7744,0.384
2024-08-09,1.492,1.492,1.41%,限制大额申购,开放赎回,,1.492,1.4712,1.4712,0.02079999999999993,0.029771428571428577,0.02079999999999993,-0.02079999999999993,0.02079999999999993,0.0,33.61369196842538,54.64720098527096,23.831063014375164,23.687124749966724,1.59325,-0.06354934881531464,1.7744,1.4532,1.7744,0.384
2024-08-12,1.4903,1.4903,-0.11%,限制大额申购,开放赎回,,1.492,1.4903,1.492,0.0017000000000000348,0.026021428571428577,-0.0017000000000000348,0.0017000000000000348,0.0,0.0017000000000000348,35.71084046933768,58.52327238512063,24.208252430853825,23.72434815574437,1.58081,-0.05725545764513135,1.7744,1.4532,1.7744,0.384
2024-08-13,1.5058,1.5058,1.04%,限制大额申购,开放赎回,,1.5058,1.4903,1.4903,0.01550000000000007,0.025278571428571435,0.01550000000000007,-0.01550000000000007,0.01550000000000007,0.0,38.51430375383208,55.94000841413893,18.448818545539964,23.347524612158338,1.56738,-0.039288494174992646,1.7128,1.4532,1.7744,0.384
2024-08-14,1.4892,1.4892,-1.10%,限制大额申购,开放赎回,,1.5058,1.4892,1.5058,0.016599999999999948,0.023328571428571428,-0.016599999999999948,0.016599999999999948,0.0,0.016599999999999948,38.75268071040489,61.36890838748338,22.58876220488944,23.293327297353418,1.5562,-0.04305359208327975,1.69,1.4532,1.7744,0.384
2024-08-15,1.4893,1.4893,0.01%,限制大额申购,开放赎回,,1.4893,1.4892,1.4892,9.999999999998899e-05,0.022114285714285704,9.999999999998899e-05,-9.999999999998899e-05,9.999999999998899e-05,0.0,37.992832170597346,60.11445903275586,22.54840245900339,23.24011838032842,1.5461649999999998,-0.03677809289435457,1.6815,1.4532,1.7744,0.384
2024-08-16,1.5099,1.5099,1.38%,限制大额申购,开放赎回,,1.5099,1.4893,1.4893,0.02059999999999995,0.02288571428571427,0.02059999999999995,-0.02059999999999995,0.02059999999999995,0.0,40.51933986985469,53.938976884928636,14.20694066559722,22.594891400704764,1.537585,-0.018005508638546785,1.6754,1.4532,1.7744,0.384
2024-08-19,1.5054,1.5054,-0.30%,限制大额申购,开放赎回,,1.5099,1.5054,1.5099,0.0044999999999999485,0.02218571428571427,-0.0044999999999999485,0.0044999999999999485,0.0,0.0044999999999999485,38.81224230197745,53.11531287855411,15.559067733812382,22.092332567355307,1.5290849999999998,-0.015489655578335891,1.6212,1.4532,1.7744,0.384
2024-08-20,1.5017,1.5017,-0.25%,限制大额申购,开放赎回,,1.5054,1.5017,1.5054,0.0037000000000000366,0.019642857142857136,-0.0037000000000000366,0.0037000000000000366,0.0,0.0037000000000000366,40.70547323816221,57.05169099766903,16.721247887339374,21.708683661639885,1.52311,-0.014056765433881945,1.6033,1.4532,1.7744,0.384
2024-08-21,1.5151,1.5151,0.89%,限制大额申购,开放赎回,,1.5151,1.5017,1.5017,0.013399999999999856,0.020499999999999994,0.013399999999999856,-0.013399999999999856,0.013399999999999856,0.0,40.8865273336062,50.761521980255544,10.7749097995867,20.927699814350373,1.5191,-0.002633138042261868,1.6033,1.4532,1.7744,0.384
2024-08-22,1.5027,1.5027,-0.82%,限制大额申购,开放赎回,,1.5151,1.5027,1.5151,0.012399999999999967,0.01687857142857141,-0.012399999999999967,0.012399999999999967,0.0,0.012399999999999967,46.111974330960905,62.496595885476566,15.08593798985111,20.510431112600426,1.5166650000000002,-0.00920770242604677,1.6033,1.4532,1.7744,0.384
2024-08-23,1.4904,1.4904,-0.82%,限制大额申购,开放赎回,,1.5027,1.4904,1.5027,0.012299999999999978,0.01164285714285713,-0.012299999999999978,0.012299999999999978,0.0,0.012299999999999978,62.07334528802752,91.67541319044498,19.253532968568503,20.420652673741,1.51276,-0.014780930220259761,1.6033,1.4532,1.7744,0.384
2024-08-26,1.466,1.466,-1.64%,限制大额申购,开放赎回,,1.4904,1.466,1.4904,0.024399999999999977,0.011314285714285706,-0.024399999999999977,0.024399999999999977,0.0,0.024399999999999977,59.31341029280765,103.00333718910213,26.916462764363686,20.88463910878548,1.507145,-0.027299961184889303,1.6033,1.4532,1.7744,0.384
2024-08-27,1.4398,1.4398,-1.79%,限制大额申购,开放赎回,,1.466,1.4398,1.466,0.0262,0.012349999999999988,-0.0262,0.0262,0.0,0.0262,50.45780983018655,102.77801864818605,34.14358726515704,21.831706834240588,1.500935,-0.04073127750368933,1.6033,1.4398,1.7744,0.384
2024-08-28,1.4385,1.4385,-0.09%,限制大额申购,开放赎回,,1.4398,1.4385,1.4398,0.0013000000000000789,0.012392857142857126,-0.0013000000000000789,0.0013000000000000789,0.0,0.0013000000000000789,46.691650537385904,95.85597057041089,34.48975132025959,22.735852868956233,1.492695,-0.036306814185081485,1.6019,1.4385,1.7744,0.384
2024-08-29,1.4273,1.4273,-0.78%,限制大额申购,开放赎回,,1.4385,1.4273,1.4385,0.011199999999999877,0.011707142857142836,-0.011199999999999877,0.011199999999999877,0.0,0.011199999999999877,45.89602448665298,101.05601918485212,37.536051435598374,23.793009909430673,1.483965,-0.0381848628505389,1.5388,1.4273,1.7744,0.384
2024-08-30,1.4858,1.4858,4.10%,限制大额申购,开放赎回,,1.4858,1.4273,1.4273,0.058499999999999996,0.015764285714285693,0.058499999999999996,-0.058499999999999996,0.058499999999999996,0.0,58.15608109706505,69.68737784878127,9.019856664392039,22.737784677642196,1.481315,0.0030277152395000876,1.5151,1.4273,1.7744,0.384
2024-09-02,1.4309,1.4309,-3.69%,限制大额申购,开放赎回,,1.4858,1.4309,1.4858,0.05489999999999995,0.018578571428571396,-0.05489999999999995,0.05489999999999995,0.0,0.05489999999999995,45.821830141041744,76.01473493325054,24.78148064482782,22.883762961012597,1.4802,-0.0333063099581137,1.5151,1.4273,1.7744,0.384
2024-09-03,1.4474,1.4474,1.15%,限制大额申购,开放赎回,,1.4474,1.4309,1.4309,0.01649999999999996,0.01857142857142854,0.01649999999999996,-0.01649999999999996,0.01649999999999996,0.0,48.911361059314395,70.61225912906595,18.156158619985675,22.546076936653527,1.47846,-0.021008346522733173,1.5151,1.4273,1.7744,0.384
2024-09-04,1.4241,1.4241,-1.61%,限制大额申购,开放赎回,,1.4474,1.4241,1.4474,0.0233000000000001,0.020228571428571405,-0.0233000000000001,0.0233000000000001,0.0,0.0233000000000001,41.69703399427022,68.42449451579978,24.2708768059694,22.669276927318947,1.47614,-0.03525410868887781,1.5151,1.4241,1.7744,0.384
2024-09-05,1.4288,1.4288,0.33%,限制大额申购,开放赎回,,1.4288,1.4241,1.4241,0.0047000000000001485,0.019092857142857134,0.0047000000000001485,-0.0047000000000001485,0.0047000000000001485,0.0,42.78012943009603,67.31644995173113,22.28617878902524,22.641912774583684,1.4740199999999999,-0.03067800979633914,1.5151,1.4241,1.7744,0.384
2024-09-06,1.3938,1.3938,-2.45%,限制大额申购,开放赎回,,1.4288,1.3938,1.4288,0.03500000000000014,0.021271428571428577,-0.03500000000000014,0.03500000000000014,0.0,0.03500000000000014,35.65592242076192,67.85904536536279,31.109629489656683,23.246749682803188,1.46911,-0.051262328893003244,1.5151,1.3938,1.7744,0.384
