净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2021-08-23,0.4395,1.6780%,限制大额申购,开放赎回,
2021-08-22*,0.8803,1.6830%,限制大额申购,开放赎回,
2021-08-20,0.5389,1.6910%,限制大额申购,开放赎回,
2021-08-19,0.4413,1.6420%,限制大额申购,开放赎回,
2021-08-18,0.4494,1.6460%,限制大额申购,开放赎回,
2021-08-17,0.4421,1.7090%,限制大额申购,开放赎回,
2021-08-16,0.4498,1.7100%,限制大额申购,开放赎回,
2021-08-15*,0.8937,1.7210%,限制大额申购,开放赎回,
2021-08-13,0.4476,1.7130%,限制大额申购,开放赎回,
2021-08-12,0.4482,1.7080%,限制大额申购,开放赎回,
2021-08-11,0.5687,1.7110%,限制大额申购,开放赎回,
2021-08-10,0.4433,1.7390%,限制大额申购,开放赎回,
2021-08-09,0.4708,1.7700%,限制大额申购,开放赎回,
2021-08-08*,0.8786,1.7900%,限制大额申购,开放赎回,
2021-08-06,0.4386,1.8630%,限制大额申购,开放赎回,
2021-08-05,0.4546,1.9710%,限制大额申购,开放赎回,
2021-08-04,0.6209,2.0070%,限制大额申购,开放赎回,
2021-08-03,0.5006,1.9340%,限制大额申购,开放赎回,
2021-08-02,0.5088,1.9120%,限制大额申购,开放赎回,
2021-08-01*,1.0173,1.8970%,限制大额申购,开放赎回,
2021-07-30,0.6418,1.8520%,限制大额申购,开放赎回,
2021-07-29,0.5225,1.8150%,限制大额申购,开放赎回,
2021-07-28,0.4824,1.8060%,限制大额申购,开放赎回,
2021-07-27,0.4602,1.8130%,限制大额申购,开放赎回,
2021-07-26,0.4804,1.8390%,限制大额申购,开放赎回,
2021-07-25*,0.9322,1.8620%,限制大额申购,开放赎回,
2021-07-23,0.5723,1.8690%,限制大额申购,开放赎回,
2021-07-22,0.5053,1.8560%,限制大额申购,开放赎回,
2021-07-21,0.4958,1.8420%,限制大额申购,开放赎回,
2021-07-20,0.5083,1.8290%,限制大额申购,开放赎回,
2021-07-19,0.5251,1.8470%,限制大额申购,开放赎回,
2021-07-18*,0.9447,1.8550%,限制大额申购,开放赎回,
2021-07-16,0.5474,1.8620%,限制大额申购,开放赎回,
2021-07-15,0.4785,1.8260%,限制大额申购,开放赎回,
2021-07-14,0.4718,1.8260%,限制大额申购,开放赎回,
2021-07-13,0.5417,1.8470%,限制大额申购,开放赎回,
2021-07-12,0.5402,1.8260%,限制大额申购,开放赎回,
2021-07-11*,0.9577,1.8440%,限制大额申购,开放赎回,
2021-07-09,0.48,1.9450%,限制大额申购,开放赎回,
2021-07-08,0.4785,2.0390%,限制大额申购,开放赎回,
2021-07-07,0.5116,2.1050%,限制大额申购,开放赎回,
2021-07-06,0.5032,2.1790%,限制大额申购,开放赎回,
2021-07-05,0.5728,2.2310%,限制大额申购,开放赎回,
2021-07-04*,1.1481,2.1580%,限制大额申购,开放赎回,
2021-07-02,0.6571,1.9970%,限制大额申购,开放赎回,
2021-07-01,0.6019,1.9580%,限制大额申购,开放赎回,
2021-06-30,0.6517,1.9290%,限制大额申购,开放赎回,
2021-06-29,0.6003,1.8260%,限制大额申购,开放赎回,
2021-06-28,0.4347,1.7750%,限制大额申购,开放赎回,
2021-06-27*,0.8456,1.8000%,限制大额申购,开放赎回,
2021-06-25,0.5847,1.8630%,限制大额申购,开放赎回,
2021-06-24,0.5477,1.8860%,限制大额申购,开放赎回,
2021-06-23,0.4581,1.8780%,限制大额申购,开放赎回,
2021-06-22,0.5035,1.9200%,限制大额申购,开放赎回,
2021-06-21,0.481,1.9040%,限制大额申购,开放赎回,
2021-06-20*,0.9653,1.9010%,限制大额申购,开放赎回,
2021-06-18,0.6285,1.8910%,限制大额申购,开放赎回,
2021-06-17,0.5311,1.8410%,限制大额申购,开放赎回,
2021-06-16,0.5378,1.8590%,限制大额申购,开放赎回,
2021-06-15,0.4744,1.8420%,限制大额申购,开放赎回,
2021-06-14*,1.4215,1.8420%,限制大额申购,开放赎回,
2021-06-11,0.5334,1.8940%,限制大额申购,开放赎回,
2021-06-10,0.5662,1.8780%,限制大额申购,开放赎回,
2021-06-09,0.5058,1.9150%,限制大额申购,开放赎回,
2021-06-08,0.4743,1.9230%,限制大额申购,开放赎回,
2021-06-07,0.5852,1.9500%,限制大额申购,开放赎回,
2021-06-06*,0.9331,1.9160%,限制大额申购,开放赎回,
2021-06-04,0.5034,1.9710%,限制大额申购,开放赎回,
2021-06-03,0.6353,2.0140%,限制大额申购,开放赎回,
2021-06-02,0.5226,1.9910%,限制大额申购,开放赎回,
2021-06-01,0.5233,1.9790%,限制大额申购,开放赎回,
2021-05-31,0.5226,1.9560%,限制大额申购,开放赎回,
2021-05-30*,1.0356,1.9360%,限制大额申购,开放赎回,
2021-05-28,0.5845,1.9020%,限制大额申购,开放赎回,
2021-05-27,0.5931,1.9010%,限制大额申购,开放赎回,
2021-05-26,0.4994,1.8930%,限制大额申购,开放赎回,
2021-05-25,0.4808,1.8910%,限制大额申购,开放赎回,
2021-05-24,0.4842,1.8860%,限制大额申购,开放赎回,
2021-05-23*,0.972,1.8800%,限制大额申购,开放赎回,
2021-05-21,0.5823,1.8600%,限制大额申购,开放赎回,
2021-05-20,0.5782,1.8460%,限制大额申购,开放赎回,
2021-05-19,0.4958,1.8530%,限制大额申购,开放赎回,
2021-05-18,0.4714,1.8450%,限制大额申购,开放赎回,
2021-05-17,0.4731,1.8490%,限制大额申购,开放赎回,
2021-05-16*,0.9333,1.8520%,限制大额申购,开放赎回,
2021-05-14,0.5566,1.8680%,限制大额申购,开放赎回,
2021-05-13,0.5903,1.8730%,限制大额申购,开放赎回,
2021-05-12,0.4821,1.8560%,限制大额申购,开放赎回,
2021-05-11,0.4774,1.8670%,限制大额申购,开放赎回,
2021-05-10,0.4795,1.8840%,限制大额申购,开放赎回,
2021-05-09*,0.9633,1.8990%,限制大额申购,开放赎回,
2021-05-07,0.5666,1.9270%,限制大额申购,开放赎回,
2021-05-06,0.5574,1.8960%,限制大额申购,开放赎回,
2021-05-05*,2.5367,1.8700%,限制大额申购,开放赎回,
2021-04-30,0.5086,1.9010%,限制大额申购,开放赎回,
2021-04-29,0.5075,1.9010%,限制大额申购,开放赎回,
2021-04-28,0.501,1.8880%,限制大额申购,开放赎回,
2021-04-27,0.6018,1.9220%,限制大额申购,开放赎回,
2021-04-26,0.5401,1.8900%,限制大额申购,开放赎回,
2021-04-25*,0.9532,1.8910%,限制大额申购,开放赎回,
2021-04-23,0.5077,1.8900%,限制大额申购,开放赎回,
2021-04-22,0.483,1.8740%,限制大额申购,开放赎回,
2021-04-21,0.5646,1.8910%,限制大额申购,开放赎回,
2021-04-20,0.5427,1.8650%,限制大额申购,开放赎回,
2021-04-19,0.5414,1.8860%,限制大额申购,开放赎回,
2021-04-18*,0.9512,1.8530%,限制大额申购,开放赎回,
2021-04-16,0.4788,1.8570%,限制大额申购,开放赎回,
2021-04-15,0.5148,1.9000%,限制大额申购,开放赎回,
2021-04-14,0.5142,1.8810%,限制大额申购,开放赎回,
2021-04-13,0.5822,1.9130%,限制大额申购,开放赎回,
2021-04-12,0.481,1.8720%,限制大额申购,开放赎回,
2021-04-11*,0.9581,1.8960%,限制大额申购,开放赎回,
2021-04-09,0.5594,1.9470%,限制大额申购,开放赎回,
2021-04-08,0.4786,1.9390%,限制大额申购,开放赎回,
2021-04-07,0.5744,1.9780%,限制大额申购,开放赎回,
2021-04-06,0.5055,1.9590%,限制大额申购,开放赎回,
2021-04-05*,1.5803,2.0660%,限制大额申购,开放赎回,
2021-04-02,0.545,2.0170%,限制大额申购,开放赎回,
2021-04-01,0.5521,2.0190%,限制大额申购,开放赎回,
2021-03-31,0.5384,2.0510%,限制大额申购,开放赎回,
2021-03-30,0.7061,2.0260%,限制大额申购,开放赎回,
2021-03-29,0.5026,1.9160%,限制大额申购,开放赎回,
2021-03-28*,0.9857,1.9140%,限制大额申购,开放赎回,
2021-03-26,0.5495,1.9250%,限制大额申购,开放赎回,
2021-03-25,0.6106,1.9150%,限制大额申购,开放赎回,
2021-03-24,0.4919,1.9210%,限制大额申购,开放赎回,
2021-03-23,0.4997,1.9200%,限制大额申购,开放赎回,
2021-03-22,0.4991,1.9560%,限制大额申购,开放赎回,
2021-03-21*,1.0068,1.9420%,限制大额申购,开放赎回,
2021-03-19,0.529,1.9100%,限制大额申购,开放赎回,
2021-03-18,0.6227,1.9060%,限制大额申购,开放赎回,
2021-03-17,0.4899,1.9900%,限制大额申购,开放赎回,
2021-03-16,0.5683,1.9790%,限制大额申购,开放赎回,
2021-03-15,0.4728,1.9740%,限制大额申购,开放赎回,
2021-03-14*,0.9467,1.9770%,限制大额申购,开放赎回,
2021-03-12,0.5204,1.9900%,限制大额申购,开放赎回,
2021-03-11,0.7813,1.9720%,限制大额申购,开放赎回,
2021-03-10,0.4695,1.8390%,限制大额申购,开放赎回,
2021-03-09,0.558,1.8540%,限制大额申购,开放赎回,
2021-03-08,0.4794,1.8430%,限制大额申购,开放赎回,
2021-03-07*,0.9708,1.8630%,限制大额申购,开放赎回,
2021-03-05,0.4859,1.9030%,限制大额申购,开放赎回,
2021-03-04,0.5313,1.9250%,限制大额申购,开放赎回,
2021-03-03,0.4984,1.9040%,限制大额申购,开放赎回,
2021-03-02,0.5374,1.9030%,限制大额申购,开放赎回,
2021-03-01,0.5157,1.8910%,限制大额申购,开放赎回,
2021-02-28*,1.0474,1.8920%,限制大额申购,开放赎回,
2021-02-26,0.5269,1.8880%,限制大额申购,开放赎回,
2021-02-25,0.4919,1.8860%,限制大额申购,开放赎回,
2021-02-24,0.4955,1.9010%,限制大额申购,开放赎回,
2021-02-23,0.5158,1.9350%,限制大额申购,开放赎回,
2021-02-22,0.5176,1.9570%,限制大额申购,开放赎回,
2021-02-21*,1.0395,1.9790%,限制大额申购,开放赎回,
2021-02-19,0.5224,2.0210%,限制大额申购,开放赎回,
2021-02-18,0.5208,2.0400%,限制大额申购,开放赎回,
2021-02-17*,3.9121,2.0610%,限制大额申购,开放赎回,
2021-02-10,0.5585,2.0710%,限制大额申购,开放赎回,
2021-02-09,0.5931,2.1090%,限制大额申购,开放赎回,
2021-02-08,0.507,2.1220%,限制大额申购,开放赎回,
2021-02-07*,1.1397,2.1480%,限制大额申购,开放赎回,
2021-02-05,0.5539,2.1360%,限制大额申购,开放赎回,
2021-02-04,0.5798,2.1800%,限制大额申购,开放赎回,
2021-02-03,0.6301,2.1410%,限制大额申购,开放赎回,
2021-02-02,0.6161,2.0850%,限制大额申购,开放赎回,
2021-02-01,0.5561,2.0740%,限制大额申购,开放赎回,
2021-01-31*,1.1165,2.0740%,限制大额申购,开放赎回,
2021-01-29,0.6376,2.0600%,限制大额申购,开放赎回,
2021-01-28,0.5072,2.0290%,限制大额申购,开放赎回,
2021-01-27,0.524,2.0420%,限制大额申购,开放赎回,
2021-01-26,0.5952,2.1750%,限制大额申购,开放赎回,
2021-01-25,0.5558,2.1680%,限制大额申购,开放赎回,
2021-01-24*,1.0914,2.2110%,限制大额申购,开放赎回,
2021-01-22,0.5783,2.1460%,限制大额申购,开放赎回,
2021-01-21,0.5325,2.1170%,限制大额申购,开放赎回,
2021-01-20,0.7727,2.1250%,限制大额申购,开放赎回,
2021-01-19,0.5823,1.9980%,限制大额申购,开放赎回,
2021-01-18,0.6371,2.0020%,限制大额申购,开放赎回,
2021-01-17*,0.969,1.9780%,限制大额申购,开放赎回,
2021-01-15,0.525,2.0290%,限制大额申购,开放赎回,
2021-01-14,0.5474,2.1120%,限制大额申购,开放赎回,
2021-01-13,0.5336,2.1330%,限制大额申购,开放赎回,
2021-01-12,0.5892,2.1450%,限制大额申购,开放赎回,
2021-01-11,0.5923,2.1450%,限制大额申购,开放赎回,
2021-01-10*,1.0651,2.1580%,限制大额申购,开放赎回,
2021-01-08,0.6802,2.2610%,限制大额申购,开放赎回,
2021-01-07,0.587,2.2340%,限制大额申购,开放赎回,
2021-01-06,0.5571,2.2580%,限制大额申购,开放赎回,
2021-01-05,0.5883,2.3080%,限制大额申购,开放赎回,
2021-01-04,0.6162,2.3450%,限制大额申购,开放赎回,
2021-01-03*,1.8885,2.3570%,限制大额申购,开放赎回,
2020-12-31,0.6319,2.3810%,限制大额申购,开放赎回,
2020-12-30,0.651,2.4100%,限制大额申购,开放赎回,
2020-12-29,0.6575,2.4510%,限制大额申购,开放赎回,
2020-12-28,0.6396,2.4910%,限制大额申购,开放赎回,
2020-12-27*,1.2553,2.4650%,限制大额申购,开放赎回,
2020-12-25,0.6769,2.4120%,限制大额申购,开放赎回,
2020-12-24,0.6863,2.4280%,限制大额申购,开放赎回,
2020-12-23,0.7291,2.3780%,限制大额申购,开放赎回,
2020-12-22,0.7322,2.3780%,限制大额申购,开放赎回,
2020-12-21,0.591,2.4540%,限制大额申购,开放赎回,
2020-12-20*,1.1562,2.4540%,限制大额申购,开放赎回,
2020-12-18,0.7067,2.4600%,限制大额申购,开放赎回,
2020-12-17,0.5928,2.4470%,限制大额申购,开放赎回,
2020-12-16,0.7289,2.4800%,限制大额申购,开放赎回,
2020-12-15,0.8742,2.5150%,限制大额申购,开放赎回,
2020-12-14,0.5907,2.4530%,限制大额申购,开放赎回,
2020-12-13*,1.168,2.4450%,限制大额申购,开放赎回,
2020-12-11,0.6824,2.4310%,限制大额申购,开放赎回,
2020-12-10,0.6543,2.3780%,限制大额申购,开放赎回,
2020-12-09,0.7946,2.3900%,限制大额申购,开放赎回,
2020-12-08,0.757,2.4570%,限制大额申购,开放赎回,
2020-12-07,0.5762,2.5030%,限制大额申购,开放赎回,
2020-12-06*,1.1429,2.5090%,限制大额申购,开放赎回,
2020-12-04,0.5827,2.5380%,限制大额申购,开放赎回,
2020-12-03,0.6772,2.5460%,限制大额申购,开放赎回,
2020-12-02,0.9199,2.5420%,限制大额申购,开放赎回,
2020-12-01,0.8417,2.3480%,限制大额申购,开放赎回,
2020-11-30,0.5875,2.1850%,限制大额申购,开放赎回,
2020-11-29*,1.1975,2.1070%,限制大额申购,开放赎回,
2020-11-27,0.5972,2.0350%,限制大额申购,开放赎回,
2020-11-26,0.671,1.9590%,限制大额申购,开放赎回,
2020-11-25,0.5572,1.9110%,限制大额申购,开放赎回,
2020-11-24,0.5345,1.9080%,限制大额申购,开放赎回,
2020-11-23,0.4413,1.9720%,限制大额申购,开放赎回,
2020-11-22*,1.0621,2.0340%,限制大额申购,开放赎回,
2020-11-20,0.4554,2.0590%,限制大额申购,开放赎回,
2020-11-19,0.5792,2.1120%,限制大额申购,开放赎回,
2020-11-18,0.5526,2.1440%,限制大额申购,开放赎回,
2020-11-17,0.6537,2.1310%,限制大额申购,开放赎回,
2020-11-16,0.558,2.0560%,限制大额申购,开放赎回,
2020-11-15*,1.1106,2.0320%,限制大额申购,开放赎回,
2020-11-13,0.5538,1.9890%,限制大额申购,开放赎回,
2020-11-12,0.6391,1.9700%,限制大额申购,开放赎回,
2020-11-11,0.5284,1.9640%,限制大额申购,开放赎回,
2020-11-10,0.5138,1.9600%,限制大额申购,开放赎回,
2020-11-09,0.5116,1.9840%,限制大额申购,开放赎回,
2020-11-08*,1.0298,2.0100%,限制大额申购,开放赎回,
2020-11-06,0.5184,2.0680%,限制大额申购,开放赎回,
2020-11-05,0.6276,2.0950%,限制大额申购,开放赎回,
2020-11-04,0.5206,2.0610%,限制大额申购,开放赎回,
2020-11-03,0.5603,2.0780%,限制大额申购,开放赎回,
2020-11-02,0.5606,2.0570%,限制大额申购,开放赎回,
2020-11-01*,1.1382,2.0320%,限制大额申购,开放赎回,
2020-10-30,0.5695,1.9510%,限制大额申购,开放赎回,
2020-10-29,0.5629,1.9670%,限制大额申购,开放赎回,
2020-10-28,0.5529,1.9830%,限制大额申购,开放赎回,
2020-10-27,0.5204,1.9470%,限制大额申购,开放赎回,
2020-10-26,0.5143,1.9290%,限制大额申购,开放赎回,
2020-10-25*,0.9855,1.9110%,限制大额申购,开放赎回,
2020-10-23,0.5989,1.8960%,限制大额申购,开放赎回,
2020-10-22,0.5936,1.8440%,限制大额申购,开放赎回,
2020-10-21,0.4848,1.7830%,限制大额申购,开放赎回,
2020-10-20,0.4868,1.7720%,限制大额申购,开放赎回,
2020-10-19,0.4802,1.7590%,限制大额申购,开放赎回,
2020-10-18*,0.9587,1.7610%,限制大额申购,开放赎回,
2020-10-16,0.5006,1.8360%,限制大额申购,开放赎回,
2020-10-15,0.4783,1.8430%,限制大额申购,开放赎回,
2020-10-14,0.4641,1.8800%,限制大额申购,开放赎回,
2020-10-13,0.4632,1.9240%,限制大额申购,开放赎回,
2020-10-12,0.483,1.9690%,限制大额申购,开放赎回,
2020-10-11*,1.1003,2.0040%,限制大额申购,开放赎回,
2020-10-09,0.514,2.0010%,限制大额申购,开放赎回,
2020-10-08*,4.3821,2.0190%,限制大额申购,开放赎回,
2020-09-30,0.6282,2.0650%,限制大额申购,开放赎回,
2020-09-29,0.6249,1.9900%,限制大额申购,开放赎回,
2020-09-28,0.5498,1.9110%,限制大额申购,开放赎回,
2020-09-27*,1.0377,1.8610%,限制大额申购,开放赎回,
2020-09-25,0.589,1.7900%,限制大额申购,开放赎回,
2020-09-24,0.4905,1.7200%,限制大额申购,开放赎回,
2020-09-23,0.4873,1.7010%,限制大额申购,开放赎回,
2020-09-22,0.4753,1.7030%,限制大额申购,开放赎回,
2020-09-21,0.4567,1.6860%,限制大额申购,开放赎回,
2020-09-20*,0.9034,1.6800%,限制大额申购,开放赎回,
2020-09-18,0.4568,1.6830%,限制大额申购,开放赎回,
2020-09-17,0.4557,1.6820%,限制大额申购,开放赎回,
2020-09-16,0.49,1.6780%,限制大额申购,开放赎回,
2020-09-15,0.4438,1.6570%,限制大额申购,开放赎回,
2020-09-14,0.4456,1.6510%,限制大额申购,开放赎回,
2020-09-13*,0.9088,1.6470%,限制大额申购,开放赎回,
2020-09-11,0.4544,1.6240%,限制大额申购,开放赎回,
2020-09-10,0.4488,1.6160%,限制大额申购,开放赎回,
2020-09-09,0.45,1.6130%,限制大额申购,开放赎回,
2020-09-08,0.4338,1.6120%,限制大额申购,开放赎回,
2020-09-07,0.4366,1.6140%,限制大额申购,开放赎回,
2020-09-06*,0.8666,1.6170%,限制大额申购,开放赎回,
2020-09-04,0.438,1.6300%,限制大额申购,开放赎回,
2020-09-03,0.4446,1.6720%,限制大额申购,开放赎回,
2020-09-02,0.4476,1.6760%,限制大额申购,开放赎回,
2020-09-01,0.4364,1.6960%,限制大额申购,开放赎回,
2020-08-31,0.4433,1.6960%,限制大额申购,开放赎回,
2020-08-30*,0.8912,1.6910%,限制大额申购,开放赎回,
2020-08-28,0.5165,1.6700%,限制大额申购,开放赎回,
2020-08-27,0.453,1.6240%,限制大额申购,开放赎回,
2020-08-26,0.4858,1.6130%,限制大额申购,开放赎回,
2020-08-25,0.4353,1.5830%,限制大额申购,开放赎回,
2020-08-24,0.4351,1.5980%,限制大额申购,开放赎回,
2020-08-23*,0.85,1.5870%,限制大额申购,开放赎回,
2020-08-21,0.4313,1.5700%,限制大额申购,开放赎回,
2020-08-20,0.431,1.5590%,限制大额申购,开放赎回,
2020-08-19,0.4296,1.5470%,限制大额申购,开放赎回,
2020-08-18,0.4628,1.5370%,限制大额申购,开放赎回,
2020-08-17,0.4146,1.5070%,限制大额申购,开放赎回,
2020-08-16*,0.8192,1.5080%,限制大额申购,开放赎回,
2020-08-14,0.4098,1.5060%,限制大额申购,开放赎回,
2020-08-13,0.4079,1.5050%,限制大额申购,开放赎回,
2020-08-12,0.4105,1.5060%,限制大额申购,开放赎回,
2020-08-11,0.4061,1.5060%,限制大额申购,开放赎回,
2020-08-10,0.4174,1.5090%,限制大额申购,开放赎回,
2020-08-09*,0.8145,1.5040%,限制大额申购,开放赎回,
2020-08-07,0.4089,1.5180%,限制大额申购,开放赎回,
2020-08-06,0.4099,1.5230%,限制大额申购,开放赎回,
2020-08-05,0.4102,1.5280%,限制大额申购,开放赎回,
2020-08-04,0.4119,1.5340%,限制大额申购,开放赎回,
2020-08-03,0.4081,1.5330%,限制大额申购,开放赎回,
2020-08-02*,0.8405,1.5290%,限制大额申购,开放赎回,
2020-07-31,0.4191,1.5120%,限制大额申购,开放赎回,
2020-07-30,0.4189,1.5030%,限制大额申购,开放赎回,
2020-07-29,0.4203,1.4950%,限制大额申购,开放赎回,
2020-07-28,0.4112,1.4850%,限制大额申购,开放赎回,
2020-07-27,0.4007,1.4850%,限制大额申购,开放赎回,
2020-07-26*,0.808,1.4910%,限制大额申购,开放赎回,
2020-07-24,0.4027,1.5020%,限制大额申购,开放赎回,
2020-07-23,0.403,1.5060%,限制大额申购,开放赎回,
